GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
 "48393","Roberts, TX",6,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",707162,942522,1026895,992918,1375259,1694990,2271375,2524804,2883829,1907093,1424566,1233460,1439459,1539951,1663666,1392729,1204216,902706,942163,822998
 "48393","Roberts, TX",6,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",57.332,76.413,83.253,80.499,111.496,137.418,184.147,204.693,233.800,154.613,115.493,100.000,116.701,124.848,134.878,112.912,97.629,73.185,76.384,66.723
 "48393","Roberts, TX",6,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",338384,363603,643102,760164,1460796,1815455,2593195,3999715,2164691,1978207,1703097,1233460,1552406,1596636,754980,532977,605343,559558,450548,236759
 "48395","Robertson, TX",6,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",1143774,1316831,1424358,1384169,1761568,2090901,2680501,2968075,3322256,2611514,2387630,2164345,2488213,2630482,2834380,2869094,3172283,2882044,3046148,3153135
 "48395","Robertson, TX",6,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",52.846,60.842,65.810,63.953,81.390,96.607,123.848,137.135,153.499,120.661,110.317,100.000,114.964,121.537,130.958,132.562,146.570,133.160,140.742,145.685
 "48395","Robertson, TX",6,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",654188,671793,985975,1111869,1824982,2202994,2989926,4436507,2616763,2647675,2676928,2164345,2629961,2772686,2020191,1908188,2310302,2261111,2325509,2230803
 "48397","Rockwall, TX",6,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",1262892,1335012,1390503,1489185,1563099,1678331,1824988,1812897,1839686,1957358,2070590,2180143,2330428,2417494,2562745,2750119,2981995,3209845,3483511,3571496
 "48397","Rockwall, TX",6,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",57.927,61.235,63.780,68.307,71.697,76.983,83.710,83.155,84.384,89.781,94.975,100.000,106.893,110.887,117.549,126.144,136.780,147.231,159.784,163.819
 "48397","Rockwall, TX",6,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",960796,1033983,1099058,1212837,1318684,1467448,1647209,1662953,1719682,1852717,2012657,2180143,2368887,2501981,2716528,2947880,3258822,3620298,3984423,4122163
 "48399","Runnels, TX",6,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",322274,322610,303806,309215,309097,326446,363082,327856,326506,320617,333407,331993,362628,320986,317264,299823,303778,311906,318513,309775
 "48399","Runnels, TX",6,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",97.073,97.174,91.510,93.139,93.103,98.329,109.364,98.754,98.347,96.573,100.426,100.000,109.228,96.685,95.564,90.310,91.501,93.950,95.940,93.308
 "48399","Runnels, TX",6,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",243642,239270,242651,261843,274483,295712,346700,349215,292558,309500,337031,331993,374584,334294,310437,293542,307138,326042,334177,325308
 "48401","Rusk, TX",6,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",2776634,2862696,2867521,2831727,2991336,3323762,3589193,3555374,3511842,3230522,3000484,2950541,3004373,2993003,2901650,2763377,2747452,2777706,2769577,2747437
 "48401","Rusk, TX",6,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",94.106,97.023,97.186,95.973,101.383,112.649,121.645,120.499,119.024,109.489,101.693,100.000,101.824,101.439,98.343,93.657,93.117,94.142,93.867,93.116
 "48401","Rusk, TX",6,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",1922279,1869839,2161457,2306621,2793141,3233396,3624613,4198391,3167464,3214989,3136014,2950541,3109212,3147827,2497744,2286758,2430335,2602548,2528041,2377647
 "48403","Sabine, TX",6,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",193490,206783,211240,220619,225149,240499,226718,221218,227918,232959,254402,296940,238031,225566,226110,220922,214351,223582,216020,226682
 "48403","Sabine, TX",6,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",65.161,69.638,71.139,74.297,75.823,80.992,76.351,74.499,76.755,78.453,85.674,100.000,80.161,75.963,76.147,74.399,72.187,75.295,72.749,76.339
 "48403","Sabine, TX",6,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",161930,175883,186210,206232,214687,231010,217501,214304,219240,229981,253016,296940,252537,245786,235257,231173,232973,252909,244170,259843
 "48405","San Augustine, TX",6,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",120944,125141,119907,122215,122996,120681,112830,237527,410265,568874,837690,651138,519486,596531,702110,794057,865264,891620,1212939,1177440
 "48405","San Augustine, TX",6,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",18.574,19.219,18.415,18.769,18.889,18.534,17.328,36.479,63.007,87.366,128.650,100.000,79.781,91.614,107.828,121.949,132.885,136.933,186.280,180.828
 "48405","San Augustine, TX",6,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",112465,116161,116693,125741,126811,127646,125653,295931,332269,577393,966222,651138,554114,618687,418155,421582,562761,684629,754904,482355
 "48407","San Jacinto, TX",6,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",242560,256946,262365,268800,267237,288088,307964,349721,350765,336627,326412,334457,317715,318621,325669,318834,319381,326856,356020,372988
 "48407","San Jacinto, TX",6,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",72.524,76.825,78.445,80.369,79.902,86.136,92.079,104.564,104.876,100.649,97.595,100.000,94.994,95.265,97.372,95.329,95.492,97.727,106.447,111.520
 "48407","San Jacinto, TX",6,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",170370,179479,202640,222365,244565,272106,303402,391593,317321,327595,330096,334457,328430,335139,325619,321470,332450,351230,389880,414255
 "48409","San Patricio, TX",6,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",2051467,2080750,2252925,2245106,2167558,2253467,2288664,2259691,2364321,2330060,2421090,2515115,2517627,2338364,2291674,2269429,2191281,2267866,2336277,2616235
 "48409","San Patricio, TX",6,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",81.566,82.730,89.575,89.265,86.181,89.597,90.996,89.844,94.004,92.642,96.262,100.000,100.100,92.972,91.116,90.232,87.124,90.169,92.889,104.021
 "48409","San Patricio, TX",6,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",1444359,1466072,1688425,1787915,1868493,2029649,2143410,2247998,2165557,2227628,2416441,2515115,2571851,2453759,2368932,2353437,2338152,2494702,2611477,2891597
 "48411","San Saba, TX",6,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",130646,131453,137725,136969,134349,130678,119914,134314,144001,137921,139810,138860,128038,129973,137365,157697,160768,175161,179454,159144
 "48411","San Saba, TX",6,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",94.085,94.666,99.183,98.638,96.752,94.108,86.356,96.726,103.702,99.324,100.684,100.000,92.206,93.600,98.924,113.565,115.777,126.142,129.234,114.608
 "48411","San Saba, TX",6,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",96883,99979,107438,111691,112935,114325,108906,124963,134759,132194,136623,138860,131014,135713,146562,169862,176299,196563,206188,186255
 "48413","Schleicher, TX",6,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",215422,225761,206562,190726,201481,234079,236255,212454,231331,202855,216365,215513,248924,268479,255931,240388,168925,161512,190128,193064
 "48413","Schleicher, TX",6,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",99.958,104.755,95.847,88.499,93.489,108.615,109.625,98.580,107.340,94.127,100.395,100.000,115.503,124.577,118.754,111.542,78.383,74.943,88.221,89.583
 "48413","Schleicher, TX",6,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",119445,111357,137500,146651,192856,228032,244751,278734,187535,200068,233897,215513,260877,275629,194834,165749,131293,137026,152846,143464
 "48415","Scurry, TX",6,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",1261964,1810326,1663639,2486137,1979902,2073282,2126627,2146468,2609718,2309591,2405698,2912035,2861246,2796301,2677943,2477048,2463242,2417599,2404029,2079736
 "48415","Scurry, TX",6,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",43.336,62.167,57.130,85.375,67.990,71.197,73.029,73.710,89.618,79.312,82.612,100.000,98.256,96.026,91.961,85.062,84.588,83.021,82.555,71.419
 "48415","Scurry, TX",6,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",739623,980106,1181213,1990955,1975613,2101130,2268388,2937078,2092044,2327344,2698139,2912035,3031977,2914687,1742603,1465913,1721920,1920472,1657488,1117909
 "48417","Shackelford, TX",6,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",181366,188033,171747,168101,155835,178541,192267,226542,246236,260285,300045,355267,366066,362029,298264,260023,261942,281783,271172,239726
 "48417","Shackelford, TX",6,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",51.051,52.927,48.343,47.317,43.864,50.256,54.119,63.767,69.310,73.265,84.456,100.000,103.040,101.903,83.955,73.191,73.731,79.316,76.329,67.478
 "48417","Shackelford, TX",6,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",103630,97889,115126,128086,143407,168496,192530,272638,216721,257588,314618,355267,380592,380668,263129,219407,234883,260316,246638,205828
 "48419","Shelby, TX",6,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",910236,1002388,947903,1046044,1032404,987525,1035695,1139589,1313060,1376829,1295624,1214747,1276643,1417234,1611083,1448081,1435859,1489858,1441324,1329658
 "48419","Shelby, TX",6,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",74.932,82.518,78.033,86.112,84.989,81.295,85.260,93.813,108.093,113.343,106.658,100.000,105.095,116.669,132.627,119.209,118.202,122.648,118.652,109.460
 "48419","Shelby, TX",6,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",646375,684043,732693,890060,966914,931102,1031596,1350334,1094798,1333150,1372822,1214747,1333280,1453422,1290928,1088912,1163120,1242647,1165635,1003730
 "48421","Sherman, TX",6,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",502021,542241,482063,471224,486259,453822,480468,399489,421956,405584,413607,391555,362785,473569,751429,644901,727136,623151,597860,513960
 "48421","Sherman, TX",6,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",128.212,138.484,123.115,120.347,124.187,115.902,122.708,102.026,107.764,103.583,105.632,100.000,92.652,120.946,191.909,164.702,185.705,159.148,152.689,131.261
 "48421","Sherman, TX",6,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",270738,256721,300770,348166,391940,360929,443795,444097,283557,336642,421543,391555,377471,461410,564965,417777,521485,444408,412284,321876
 "48423","Smith, TX",6,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",7438374,7485781,7694332,8594678,8986385,9542868,9514747,9367586,9266224,9563274,9662947,9791618,9875066,9721220,9998179,10020146,10037845,10520805,10889082,10703018
 "48423","Smith, TX",6,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",75.967,76.451,78.581,87.776,91.776,97.460,97.172,95.669,94.634,97.668,98.686,100.000,100.852,99.281,102.110,102.334,102.515,107.447,111.208,109.308
 "48423","Smith, TX",6,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",5566457,5647864,6005207,6953045,7677462,8417885,8691856,8912805,8568699,9099787,9478957,9791618,10027362,10000665,10204772,10177938,10457243,11280244,11800304,11666322
 "48425","Somervell, TX",6,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",1144856,1005108,1094345,1134378,1076235,1222605,1247701,1329157,1302211,1345964,1305990,1300781,1282292,1167166,1246109,1287089,1132370,1223629,1170941,1201072
 "48425","Somervell, TX",6,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",88.013,77.270,84.130,87.207,82.738,93.990,95.919,102.181,100.110,103.474,100.401,100.000,98.579,89.728,95.797,98.947,87.053,94.069,90.018,92.335
 "48425","Somervell, TX",6,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",955750,804636,919321,975267,967409,1175096,1210267,1303210,1360561,1382773,1347126,1300781,1325837,1282710,1349226,1346154,1211910,1347735,1323383,1337743
 "48427","Starr, TX",6,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",2202623,2680466,2546541,2131406,1996082,1910946,1899135,1802318,1914502,1550403,1372062,1280729,1318127,1338964,1402651,1381103,1397051,1352247,1387854,1443062
 "48427","Starr, TX",6,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",171.982,209.292,198.835,166.421,155.855,149.208,148.285,140.726,149.485,121.056,107.131,100.000,102.920,104.547,109.520,107.837,109.082,105.584,108.364,112.675
 "48427","Starr, TX",6,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",1210501,1315357,1690630,1626152,1885716,1839688,1932447,2280470,1601699,1512609,1431366,1280729,1370395,1394983,1242201,1200561,1277284,1299914,1323697,1352822
 "48429","Stephens, TX",6,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",495567,554341,449376,445921,449362,499792,532389,528982,612905,555768,586433,604280,585269,583154,570577,549963,542704,538849,560642,532372
 "48429","Stephens, TX",6,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",82.010,91.736,74.366,73.794,74.363,82.709,88.103,87.539,101.427,91.972,97.046,100.000,96.854,96.504,94.423,91.011,89.810,89.172,92.779,88.100
 "48429","Stephens, TX",6,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",296989,300970,318307,357799,439252,498097,558997,692213,511906,554794,635286,604280,617966,612148,420903,385479,424863,460515,445031,380433
 "48431","Sterling, TX",6,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",297150,326851,277256,243356,239314,242499,247407,263690,249365,316126,320887,366534,380893,401058,346560,346198,326957,308421,320490,321389
 "48431","Sterling, TX",6,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",81.070,89.174,75.643,66.394,65.291,66.160,67.499,71.942,68.033,86.247,87.546,100.000,103.918,109.419,94.551,94.452,89.202,84.145,87.438,87.683
 "48431","Sterling, TX",6,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",152184,140734,179696,188447,248564,254857,276690,385063,207052,326031,357024,366534,402197,425914,256914,237406,249104,256543,252192,227228
 "48433","Stonewall, TX",6,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",125323,142593,108738,106535,100423,116526,112794,118140,154819,141796,164717,250643,240194,264809,285997,329550,324256,288381,242357,182674
 "48433","Stonewall, TX",6,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",50.001,56.891,43.384,42.505,40.066,46.491,45.002,47.135,61.769,56.573,65.718,100.000,95.831,105.652,114.105,131.482,129.370,115.057,96.694,72.882
 "48433","Stonewall, TX",6,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",71481,71828,74967,85078,99917,117951,121062,162643,124780,144199,188073,250643,256773,275104,154041,157635,189029,195910,137152,77227
 "48435","Sutton, TX",6,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",828726,956639,969070,964245,968004,1036678,1064730,945100,907828,668581,691771,571234,556155,602712,522017,424944,395839,378508,350621,298399
 "48435","Sutton, TX",6,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",145.077,167.469,169.645,168.800,169.458,181.480,186.391,165.449,158.924,117.042,121.101,100.000,97.360,105.511,91.384,74.390,69.295,66.261,61.380,52.238
 "48435","Sutton, TX",6,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",406555,404385,592198,695395,922563,1005950,1093221,1260493,707965,647610,733662,571234,581609,624824,400579,308938,320881,333438,291320,213816
 "48437","Swisher, TX",6,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",308989,339633,333983,347789,438651,379800,338311,323593,393370,455213,458678,351866,308353,440816,653558,618938,657370,670442,571428,464291
 "48437","Swisher, TX",6,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",87.815,96.523,94.918,98.842,124.664,107.939,96.148,91.965,111.795,129.371,130.356,100.000,87.634,125.280,185.741,175.902,186.824,190.539,162.399,131.951
 "48437","Swisher, TX",6,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",205050,218231,230808,268116,306492,260451,275877,267379,285431,363095,445894,351866,317364,430731,561277,470822,535080,533089,452336,354922
 "48439","Tarrant, TX",6,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",65699638,68065849,69442397,74197480,79506324,85439838,88078885,87790444,87021307,88520714,89514170,93070603,94267216,96189269,98855255,99872453,103724310,108409796,111665897,106112067
 "48439","Tarrant, TX",6,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",70.591,73.134,74.613,79.722,85.426,91.801,94.637,94.327,93.500,95.111,96.179,100.000,101.286,103.351,106.215,107.308,111.447,116.481,119.980,114.012
 "48439","Tarrant, TX",6,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",52652057,55449897,57601413,62791120,69407018,76666265,81137740,83686071,81325594,84754514,87806475,93070603,96537389,100391355,102881682,105218426,111229370,118820035,125132743,119859620
 "48441","Taylor, TX",6,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",4204858,4316446,4401271,4499451,4606230,5020249,5118003,5222654,5045061,5230769,5294278,5469273,5490291,5619329,5543482,5444326,5588268,5866091,6079124,6311829
 "48441","Taylor, TX",6,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",76.881,78.922,80.473,82.268,84.220,91.790,93.577,95.491,92.244,95.639,96.800,100.000,100.384,102.744,101.357,99.544,102.176,107.255,111.150,115.405
 "48441","Taylor, TX",6,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",3182740,3342743,3507988,3696190,3921523,4420982,4650527,4871241,4788918,5033013,5184098,5469273,5609522,5860592,5865822,5833010,6080055,6522465,6920956,7339938
 "48443","Terrell, TX",6,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",644182,712801,697140,612019,597239,673081,652544,497363,511783,341558,240639,195800,198429,215265,231611,222560,203139,153783,160459,141616
 "48443","Terrell, TX",6,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",329.000,364.046,356.047,312.574,305.025,343.760,333.271,254.016,261.380,174.443,122.901,100.000,101.343,109.941,118.290,113.667,103.748,78.541,81.951,72.327
 "48443","Terrell, TX",6,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",304503,275667,428866,457189,616037,700851,723465,755074,389562,346765,277973,195800,211354,222316,128106,109372,121670,107017,94988,66233
 "48445","Terry, TX",6,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",546601,639754,602795,618529,640647,674237,735047,668453,831319,887877,770773,886120,916974,750374,771818,748023,841381,783007,777079,686699
 "48445","Terry, TX",6,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",61.685,72.197,68.026,69.802,72.298,76.089,82.951,75.436,93.816,100.198,86.983,100.000,103.482,84.681,87.101,84.416,94.951,88.364,87.695,77.495
 "48445","Terry, TX",6,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",359453,386911,451560,522493,607825,647865,760779,845623,681169,874989,843836,886120,966308,776302,561366,511122,642227,639036,590704,468223
 "48447","Throckmorton, TX",6,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",113653,128148,115820,119429,115582,129096,117853,98543,113018,98835,99818,124069,141157,178291,184826,170904,159268,156319,115144,102212
 "48447","Throckmorton, TX",6,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",91.605,103.288,93.352,96.261,93.159,104.052,94.990,79.426,91.093,79.661,80.454,100.000,113.773,143.703,148.971,137.750,128.371,125.994,92.806,82.383
 "48447","Throckmorton, TX",6,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",69500,69333,84115,100152,113313,127191,125961,132921,92171,99208,111059,124069,149324,182788,107411,89840,97266,108181,68513,47690
 "48449","Titus, TX",6,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",2449622,2393141,2527494,2649221,2465376,2743361,2679796,2557529,2425147,2545635,2638193,2393204,2332855,2159530,2007102,1998457,2180197,1850520,1769032,1729882
 "48449","Titus, TX",6,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",102.357,99.997,105.611,110.698,103.016,114.631,111.975,106.866,101.335,106.369,110.237,100.000,97.478,90.236,83.867,83.505,91.100,77.324,73.919,72.283
 "48449","Titus, TX",6,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",1961665,1898076,2068904,2200565,2128378,2456746,2427461,2374943,2438417,2532012,2622512,2393204,2396737,2304355,2164288,2145312,2360043,2010590,1953741,1947358
 "48451","Tom Green, TX",6,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",3893735,3809866,3813894,3862788,3903792,3931646,3971354,4173680,4428683,4715095,4781864,4714503,4929468,4961608,5054326,4778710,4937113,5364497,5653698,5512365
 "48451","Tom Green, TX",6,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",82.591,80.812,80.897,81.934,82.804,83.395,84.237,88.529,93.937,100.013,101.429,100.000,104.560,105.241,107.208,101.362,104.722,113.787,119.921,116.924
 "48451","Tom Green, TX",6,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",3063022,3042011,3123524,3244079,3363280,3482000,3634778,3924833,4184109,4525670,4688699,4714503,5021231,5126069,5248795,4993075,5215818,5773206,6193195,6129606
 "48453","Travis, TX",6,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",47168531,49080142,50085786,52855161,56527724,64078925,66248226,69237037,66581724,70707007,73532045,75200822,80133366,85533548,93518354,98959529,103827155,109829318,114678235,115792021
 "48453","Travis, TX",6,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",62.723,65.265,66.603,70.285,75.169,85.210,88.095,92.070,88.539,94.024,97.781,100.000,106.559,113.740,124.358,131.594,138.067,146.048,152.496,153.977
 "48453","Travis, TX",6,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",44344601,46507820,47459029,50413294,54508761,62133732,64527654,67065871,64997608,69024736,72343117,75200822,81558384,88302114,97817821,104473673,110698040,119224425,127161595,130079148
 "48455","Trinity, TX",6,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",174922,188711,190512,190314,186184,201449,197622,198666,209603,216817,220459,226848,227666,236971,238549,235993,227087,226716,238379,242243
 "48455","Trinity, TX",6,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",77.110,83.188,83.982,83.895,82.074,88.803,87.116,87.577,92.398,95.578,97.184,100.000,100.360,104.462,105.158,104.031,100.105,99.942,105.083,106.786
 "48455","Trinity, TX",6,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",132465,145949,152086,158199,160865,179374,182357,190820,198392,208936,216664,226848,234069,248549,254354,256643,250735,257002,277652,289589
 "48457","Tyler, TX",6,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",329576,357518,373628,392865,477322,565126,594421,563690,597994,520976,454693,439113,437690,445136,460093,448575,413261,401236,417686,438022
 "48457","Tyler, TX",6,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",75.055,81.418,85.087,89.468,108.701,128.697,135.369,128.370,136.182,118.643,103.548,100.000,99.676,101.372,104.778,102.155,94.113,91.374,95.120,99.751
 "48457","Tyler, TX",6,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",230020,249745,286040,323153,448306,542010,601533,699906,506619,510416,475530,439113,457369,468007,405918,390057,381381,391704,403692,418235
 "48459","Upshur, TX",6,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",1095285,1199248,1132337,1056254,1047531,1001012,996389,938098,969276,893118,819337,835298,810613,854750,845658,814210,810090,803147,855116,843333
 "48459","Upshur, TX",6,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",131.125,143.571,135.561,126.452,125.408,119.839,119.285,112.307,116.040,106.922,98.089,100.000,97.045,102.329,101.240,97.475,96.982,96.151,102.373,100.962
 "48459","Upshur, TX",6,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",665967,676962,791184,821300,967163,945369,987001,1099130,856351,870273,837133,835298,838012,892480,794805,761909,788382,814014,864968,842068
 "48461","Upton, TX",6,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",1160645,1350127,1153233,1131044,1288214,1444286,1671609,1761191,2385874,2176720,2420441,3305195,3405858,3933393,5103582,6084279,6785955,6660653,8291570,7523215
 "48461","Upton, TX",6,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",35.116,40.849,34.892,34.220,38.975,43.697,50.575,53.286,72.186,65.858,73.231,100.000,103.046,119.006,154.411,184.082,205.312,201.521,250.865,227.618
 "48461","Upton, TX",6,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",582124,556874,739442,873717,1355527,1536927,1891687,2723619,1821400,2252357,2869083,3305195,3666511,4082052,2362839,2370596,3530805,4339291,4049644,2036841
 "48463","Uvalde, TX",6,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",676214,696360,707354,703733,691216,700889,668136,653822,666127,710854,746838,805806,918717,887668,1011290,1113674,835269,816554,869584,865667
 "48463","Uvalde, TX",6,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",83.918,86.418,87.782,87.333,85.779,86.980,82.915,81.139,82.666,88.217,92.682,100.000,114.012,110.159,125.500,138.206,103.656,101.334,107.915,107.429
