GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
 "48465","Val Verde, TX",6,CAGDP2,50,"52, 53","  Finance, insurance, real estate, rental, and leasing","Thousands of dollars",97103,103263,99624,98625,117851,141966,134086,128154,130435,155797,156109,182568,171032,178936,191301,186554,190512,195625,214592,240684
 "48465","Val Verde, TX",6,CAGDP2,51,"52","   Finance and insurance","Thousands of dollars",23853,26242,25351,24486,25184,25616,24683,24265,28003,28268,30251,32113,32345,34820,36618,39829,39671,43437,43173,42609
 "48465","Val Verde, TX",6,CAGDP2,56,"53","   Real estate and rental and leasing","Thousands of dollars",73249,77021,74272,74139,92668,116350,109403,103889,102432,127529,125857,150455,138687,144115,154683,146725,150841,152187,171419,198075
 "48465","Val Verde, TX",6,CAGDP2,59,"54, 55, 56","  Professional and business services","Thousands of dollars",37000,(D),(D),44463,49634,53304,62968,63546,61573,62575,54006,53056,57251,63721,66436,70110,(D),81190,101447,93845
 "48465","Val Verde, TX",6,CAGDP2,60,"54","   Professional, scientific, and technical services","Thousands of dollars",9668,(D),(D),(D),(D),(D),(D),(D),(D),(D),15928,17001,17905,19059,22747,24339,(D),22162,23191,23142
 "48465","Val Verde, TX",6,CAGDP2,64,"55","   Management of companies and enterprises","Thousands of dollars",3657,(D),(D),(D),(D),(D),(D),(D),(D),(D),10070,10859,10608,11771,11535,11743,(D),15375,16464,15678
 "48465","Val Verde, TX",6,CAGDP2,65,"56","   Administrative and support and waste management and remediation services","Thousands of dollars",23675,19453,24317,27432,32268,32233,39907,37038,36683,37605,28008,25196,28738,32892,32154,34027,39236,43653,61793,55025
 "48465","Val Verde, TX",6,CAGDP2,68,"61, 62","  Educational services, health care, and social assistance","Thousands of dollars",61397,67251,72595,76960,76848,83598,84395,92616,100772,107030,106503,104528,106407,114670,113397,124645,127363,133412,140718,137915
 "48465","Val Verde, TX",6,CAGDP2,69,"61","   Educational services","Thousands of dollars",3853,3878,5161,5336,5291,4731,4614,5403,6150,6094,6459,6667,6487,6475,6775,9117,9664,9818,10655,9992
 "48465","Val Verde, TX",6,CAGDP2,70,"62","   Health care and social assistance","Thousands of dollars",57544,63374,67434,71624,71557,78867,79782,87212,94622,100936,100044,97861,99920,108194,106622,115527,117699,123594,130064,127922
 "48465","Val Verde, TX",6,CAGDP2,75,"71, 72","  Arts, entertainment, recreation, accommodation, and food services","Thousands of dollars",30498,32929,35888,32107,34204,37855,40986,42387,43851,47522,49053,51607,49251,56006,61280,63879,62385,68525,67905,55594
 "48465","Val Verde, TX",6,CAGDP2,76,"71","   Arts, entertainment, and recreation","Thousands of dollars",995,1203,1432,1589,1651,2248,2266,2290,2242,2141,1937,1219,1499,1407,1146,917,832,849,1244,843
 "48465","Val Verde, TX",6,CAGDP2,79,"72","   Accommodation and food services","Thousands of dollars",29503,31726,34456,30518,32553,35607,38720,40097,41609,45381,47115,50388,47752,54599,60134,62963,61553,67675,66662,54751
 "48465","Val Verde, TX",6,CAGDP2,82,"81","  Other services (except government and government enterprises)","Thousands of dollars",23398,25614,25767,26845,26899,26617,25924,25451,26286,28270,28676,32002,32129,33926,34365,33327,32046,31187,30977,30364
 "48465","Val Verde, TX",6,CAGDP2,83,"...","Government and government enterprises","Thousands of dollars",344267,373705,403083,418883,434895,451724,482866,508040,542864,577151,591205,597338,584355,597422,621380,636084,643351,657664,719704,748534
 "48465","Val Verde, TX",6,CAGDP2,87,"11, 21","Natural resources and mining","Thousands of dollars",(D),115659,145150,136346,169512,144505,153207,169182,81354,66729,(D),(D),(D),(D),(D),(D),30860,(D),(D),(D)
 "48465","Val Verde, TX",6,CAGDP2,88,"42, 44-45","Trade","Thousands of dollars",(D),(D),(D),115030,128207,135727,139305,149313,157554,165663,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "48465","Val Verde, TX",6,CAGDP2,89,"22, 48-49","Transportation and utilities","Thousands of dollars",(D),76103,74836,82896,105935,127740,132401,149360,116416,117699,(D),(D),(D),(D),(D),(D),74609,(D),(D),(D)
 "48465","Val Verde, TX",6,CAGDP2,90,"31-33, 51","Manufacturing and information","Thousands of dollars",83305,110742,180725,126399,121954,133829,143720,150213,98887,127794,132449,133017,149450,152955,177599,188863,169323,144795,123605,119553
 "48465","Val Verde, TX",6,CAGDP2,91,"...","Private goods-producing industries 2/","Thousands of dollars",(D),245051,348158,283396,316919,300796,330764,347048,212345,226316,(D),(D),(D),(D),(D),(D),220392,(D),(D),(D)
 "48465","Val Verde, TX",6,CAGDP2,92,"...","Private services-providing industries 3/","Thousands of dollars",(D),453564,470567,489875,553035,621496,636413,668238,653842,701143,(D),(D),(D),(D),(D),(D),828532,(D),(D),(D)
 "48467","Van Zandt, TX",6,CAGDP2,1,"...","All industry total","Thousands of dollars",646378,689240,739613,778184,839752,858504,890647,923164,875620,908912,886850,968813,1023002,1058177,1040620,1085848,1175925,1231183,1254615,1301197
 "48467","Van Zandt, TX",6,CAGDP2,2,"..."," Private industries","Thousands of dollars",557196,595064,639736,675086,732465,745423,770014,796835,743760,771101,752380,833771,884690,917248,893576,936034,1022771,1072681,1089708,1127946
 "48467","Van Zandt, TX",6,CAGDP2,3,"11","  Agriculture, forestry, fishing and hunting","Thousands of dollars",31098,46290,43790,48723,34033,36965,31857,6519,9089,19210,6480,26994,37659,35463,30105,18634,17675,10801,9940,45299
 "48467","Van Zandt, TX",6,CAGDP2,6,"21","  Mining, quarrying, and oil and gas extraction","Thousands of dollars",122707,102393,129728,140485,165954,168427,182660,209812,157387,131436,91247,88073,89685,86133,36086,28838,31471,38028,32993,17366
 "48467","Van Zandt, TX",6,CAGDP2,10,"22","  Utilities","Thousands of dollars",1561,1667,1261,1615,(D),2226,1684,1602,1689,4306,4670,4805,5025,5056,4631,4896,4304,4865,5005,5418
 "48467","Van Zandt, TX",6,CAGDP2,11,"23","  Construction","Thousands of dollars",60050,63685,67764,65720,69546,67903,73031,80614,73139,77509,83696,89208,96264,96140,101798,106899,110850,118083,124903,125379
 "48467","Van Zandt, TX",6,CAGDP2,12,"31-33","  Manufacturing","Thousands of dollars",18275,20675,24585,25619,33353,37459,43090,41459,34748,48533,69061,89819,114879,130955,155226,185040,217924,239738,228288,220107
 "48467","Van Zandt, TX",6,CAGDP2,13,"321,327-339","   Durable goods manufacturing","Thousands of dollars",15727,17394,18044,21478,24562,29187,33878,32228,24837,30760,(D),(D),44991,59549,82028,109316,136592,151867,158465,156166
 "48467","Van Zandt, TX",6,CAGDP2,25,"311-316,322-326","   Nondurable goods manufacturing","Thousands of dollars",2548,3281,6540,4141,8791,8272,9212,9232,9911,17773,(D),(D),69888,71406,73198,75723,81332,87870,69823,63941
 "48467","Van Zandt, TX",6,CAGDP2,34,"42","  Wholesale trade","Thousands of dollars",11543,12483,12179,14907,19121,24711,27708,31720,33048,35499,40255,47059,48211,50770,51532,46271,51128,54540,58425,51130
 "48467","Van Zandt, TX",6,CAGDP2,35,"44-45","  Retail trade","Thousands of dollars",65214,69338,72507,69202,73519,74890,67972,65856,66540,70015,69432,73250,79482,89130,95748,101041,101824,99393,102847,114506
 "48467","Van Zandt, TX",6,CAGDP2,36,"48-49","  Transportation and warehousing","Thousands of dollars",20004,17401,20347,21740,22143,22179,23277,24926,23676,25226,30929,29293,24427,22107,19284,16855,20280,26408,32008,31531
 "48467","Van Zandt, TX",6,CAGDP2,45,"51","  Information","Thousands of dollars",9045,9223,9646,10306,10502,11558,11944,10633,9615,10494,10359,18083,20742,20042,18586,14233,12732,14375,15470,16692
 "48467","Van Zandt, TX",6,CAGDP2,50,"52, 53","  Finance, insurance, real estate, rental, and leasing","Thousands of dollars",104387,124343,127100,136060,149689,138244,144770,159925,168113,179715,179107,192121,188427,195285,186004,212123,236343,245670,246788,280192
 "48467","Van Zandt, TX",6,CAGDP2,51,"52","   Finance and insurance","Thousands of dollars",23093,25652,24720,22413,23232,21944,20016,21247,24625,26401,27323,27357,25987,25395,27199,34210,33055,37040,36835,36241
 "48467","Van Zandt, TX",6,CAGDP2,56,"53","   Real estate and rental and leasing","Thousands of dollars",81294,98691,102381,113647,126457,116301,124754,138678,143488,153314,151784,164764,162440,169889,158804,177914,203287,208631,209953,243951
 "48467","Van Zandt, TX",6,CAGDP2,59,"54, 55, 56","  Professional and business services","Thousands of dollars",25543,30801,33363,37658,39578,43770,43985,47275,47143,47953,48638,51231,53321,57435,63202,62169,68764,66992,74280,72270
 "48467","Van Zandt, TX",6,CAGDP2,60,"54","   Professional, scientific, and technical services","Thousands of dollars",14213,16227,16173,17081,18052,19157,21809,(D),(D),24832,23802,25712,25685,26578,29777,(D),(D),(D),33430,32962
 "48467","Van Zandt, TX",6,CAGDP2,64,"55","   Management of companies and enterprises","Thousands of dollars",3662,3951,4024,4858,5988,7280,8514,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "48467","Van Zandt, TX",6,CAGDP2,65,"56","   Administrative and support and waste management and remediation services","Thousands of dollars",7668,10623,13166,15719,15537,17333,13663,10089,12482,(D),(D),(D),(D),(D),(D),22594,27006,22093,(D),(D)
 "48467","Van Zandt, TX",6,CAGDP2,68,"61, 62","  Educational services, health care, and social assistance","Thousands of dollars",35755,39647,40962,44101,50365,50301,50508,47295,49098,49155,47773,47948,47267,43832,41449,44404,50413,51645,52523,45710
 "48467","Van Zandt, TX",6,CAGDP2,69,"61","   Educational services","Thousands of dollars",(D),(D),(D),(D),(D),(D),(D),(D),1318,2326,1928,2066,2407,3368,3325,3407,3146,3236,3156,2512
 "48467","Van Zandt, TX",6,CAGDP2,70,"62","   Health care and social assistance","Thousands of dollars",(D),(D),(D),(D),(D),(D),(D),(D),47780,46829,45845,45882,44860,40464,38125,40998,47267,48409,49367,43199
 "48467","Van Zandt, TX",6,CAGDP2,75,"71, 72","  Arts, entertainment, recreation, accommodation, and food services","Thousands of dollars",19702,21554,21708,22041,(D),22308,22479,26396,27991,27263,28950,33232,36583,39829,44028,47866,50776,51466,52940,50417
 "48467","Van Zandt, TX",6,CAGDP2,76,"71","   Arts, entertainment, and recreation","Thousands of dollars",3210,3015,2692,2517,(D),2607,2773,2575,2598,2894,2991,3124,3817,4458,5295,6143,6024,5831,6254,6027
 "48467","Van Zandt, TX",6,CAGDP2,79,"72","   Accommodation and food services","Thousands of dollars",16491,18539,19016,19524,18573,19701,19707,23821,25393,24369,25959,30108,32766,35371,38733,41723,44753,45635,46686,44390
 "48467","Van Zandt, TX",6,CAGDP2,82,"81","  Other services (except government and government enterprises)","Thousands of dollars",32313,35561,34796,36909,41187,44482,45046,42802,42484,44786,41785,42654,42717,45073,45897,46765,48286,50677,53300,51930
 "48467","Van Zandt, TX",6,CAGDP2,83,"...","Government and government enterprises","Thousands of dollars",89182,94176,99877,103098,107288,113081,120633,126330,131860,137810,134470,135043,138312,140929,147044,149813,153155,158502,164907,173251
 "48467","Van Zandt, TX",6,CAGDP2,87,"11, 21","Natural resources and mining","Thousands of dollars",153805,148684,173518,189208,199987,205392,214517,216332,166475,150647,97727,115067,127344,121595,66191,47472,49146,48828,42932,62665
 "48467","Van Zandt, TX",6,CAGDP2,88,"42, 44-45","Trade","Thousands of dollars",76757,81821,84686,84109,92640,99601,95680,97575,99589,105514,109687,120309,127693,139900,147280,147312,152953,153933,161271,165636
 "48467","Van Zandt, TX",6,CAGDP2,89,"22, 48-49","Transportation and utilities","Thousands of dollars",21565,19068,21608,23355,(D),24405,24961,26528,25365,29532,35599,34098,29452,27163,23915,21751,24584,31273,37013,36949
 "48467","Van Zandt, TX",6,CAGDP2,90,"31-33, 51","Manufacturing and information","Thousands of dollars",27320,29899,34230,35925,43855,49017,55034,52092,44362,59027,79419,107902,135621,150997,173813,199273,230656,254113,243758,236799
 "48467","Van Zandt, TX",6,CAGDP2,91,"...","Private goods-producing industries 2/","Thousands of dollars",232130,233044,265867,280548,302887,310753,330639,338405,274362,276689,250484,294095,338487,348690,323215,339411,377920,406649,396123,408150
 "48467","Van Zandt, TX",6,CAGDP2,92,"...","Private services-providing industries 3/","Thousands of dollars",325066,362019,373869,394539,429578,434670,439375,458430,469398,494412,501897,539676,546203,568559,570361,596624,644851,666031,693585,719796
 "48469","Victoria, TX",6,CAGDP2,1,"...","All industry total","Thousands of dollars",2625751,2580031,2696792,2987003,3184055,3450433,3555419,3827278,3456296,3694939,4019484,4395469,4692511,4837353,4532080,4191619,4212611,4528223,4540783,4169019
 "48469","Victoria, TX",6,CAGDP2,2,"..."," Private industries","Thousands of dollars",2325826,2267967,2382882,2670288,2856623,3114482,3199679,3450607,3065403,3282181,3615410,3978129,4256508,4384592,4051367,3690591,3701089,4011938,4038513,3654084
 "48469","Victoria, TX",6,CAGDP2,3,"11","  Agriculture, forestry, fishing and hunting","Thousands of dollars",1741,1659,13323,18828,17425,22665,9881,8873,12606,(D),(D),(D),18469,(D),10883,4319,8285,4242,14908,15734
 "48469","Victoria, TX",6,CAGDP2,6,"21","  Mining, quarrying, and oil and gas extraction","Thousands of dollars",356337,260463,328914,430176,498394,631099,646421,803025,402337,446738,609098,661615,700839,767260,479292,265329,366811,487827,407064,198273
 "48469","Victoria, TX",6,CAGDP2,10,"22","  Utilities","Thousands of dollars",88311,52724,53065,62734,63290,76662,77719,73206,80723,(D),(D),(D),110060,(D),116286,109103,101674,129789,148493,97117
 "48469","Victoria, TX",6,CAGDP2,11,"23","  Construction","Thousands of dollars",157782,156220,153239,154289,172863,191857,187453,204597,227820,227149,218516,231345,237586,240098,240179,246087,208585,191245,211403,195549
 "48469","Victoria, TX",6,CAGDP2,12,"31-33","  Manufacturing","Thousands of dollars",278498,321554,353268,452362,448737,425997,495475,459061,422318,471004,459012,504833,571026,605480,604594,566750,563615,617562,588122,565646
 "48469","Victoria, TX",6,CAGDP2,13,"321,327-339","   Durable goods manufacturing","Thousands of dollars",(D),(D),68906,87145,107894,145329,179846,170607,145760,156163,174852,168684,160369,151015,124808,97533,101730,113270,118397,102388
 "48469","Victoria, TX",6,CAGDP2,25,"311-316,322-326","   Nondurable goods manufacturing","Thousands of dollars",(D),(D),284362,365217,340843,280668,315629,288454,276559,314841,284161,336150,410657,454464,479786,469217,461885,504293,469725,463258
 "48469","Victoria, TX",6,CAGDP2,34,"42","  Wholesale trade","Thousands of dollars",104971,112543,118279,159893,200402,226387,230723,237706,221066,241844,258997,329515,370876,368960,340617,277456,262107,281837,300040,270196
 "48469","Victoria, TX",6,CAGDP2,35,"44-45","  Retail trade","Thousands of dollars",241907,252068,266986,275310,316933,312019,291211,281002,286206,306114,326141,365737,373981,368599,357868,345056,345363,366507,382687,404457
 "48469","Victoria, TX",6,CAGDP2,36,"48-49","  Transportation and warehousing","Thousands of dollars",62396,60932,64151,71597,77081,99063,103161,106211,74178,73326,89698,105801,142220,155139,170751,132816,140855,178283,160108,152493
 "48469","Victoria, TX",6,CAGDP2,45,"51","  Information","Thousands of dollars",68798,60454,58902,59109,59235,59926,73806,72976,69274,67484,64403,62849,70288,71299,76706,89922,111149,127882,130089,125496
 "48469","Victoria, TX",6,CAGDP2,50,"52, 53","  Finance, insurance, real estate, rental, and leasing","Thousands of dollars",416346,404506,394846,385910,391014,426221,416943,487311,512811,530234,667969,730822,752408,758994,684098,709879,677612,693352,731682,746201
 "48469","Victoria, TX",6,CAGDP2,51,"52","   Finance and insurance","Thousands of dollars",133461,135094,117999,114220,109220,105554,96548,99807,112652,122802,134051,144689,163800,132334,136336,143834,139275,134439,130768,126753
 "48469","Victoria, TX",6,CAGDP2,56,"53","   Real estate and rental and leasing","Thousands of dollars",282885,269412,276847,271690,281794,320668,320395,387504,400159,407432,533918,586133,588608,626661,547761,566045,538337,558913,600914,619448
 "48469","Victoria, TX",6,CAGDP2,59,"54, 55, 56","  Professional and business services","Thousands of dollars",134255,141785,130553,140076,146099,159997,168059,198089,193307,(D),(D),(D),255312,(D),253712,228605,229090,243804,262886,246039
 "48469","Victoria, TX",6,CAGDP2,60,"54","   Professional, scientific, and technical services","Thousands of dollars",(D),(D),71113,70086,70017,78462,84459,97263,93100,92732,90775,98085,109914,123766,125022,113669,99438,104836,113368,105859
 "48469","Victoria, TX",6,CAGDP2,64,"55","   Management of companies and enterprises","Thousands of dollars",(D),(D),5395,8987,8298,9348,12552,17643,16304,(D),(D),(D),17764,(D),19861,20904,27658,28777,31245,26301
 "48469","Victoria, TX",6,CAGDP2,65,"56","   Administrative and support and waste management and remediation services","Thousands of dollars",66381,66056,54046,61003,67785,72187,71048,83183,83904,97287,103184,121222,127634,121575,108829,94032,101994,110191,118273,113879
 "48469","Victoria, TX",6,CAGDP2,68,"61, 62","  Educational services, health care, and social assistance","Thousands of dollars",249883,267418,274899,287000,285413,299527,306027,332856,373719,401881,401335,412189,417388,420996,453845,463521,434262,417063,422118,400701
 "48469","Victoria, TX",6,CAGDP2,69,"61","   Educational services","Thousands of dollars",10151,11058,11816,12613,12303,12582,13133,14462,16373,17436,18626,20357,20167,21080,21891,25186,27499,28960,31736,29496
 "48469","Victoria, TX",6,CAGDP2,70,"62","   Health care and social assistance","Thousands of dollars",239731,256360,263083,274387,273110,286945,292893,318394,357345,384445,382709,391832,397221,399916,431953,438335,406763,388103,390382,371205
 "48469","Victoria, TX",6,CAGDP2,75,"71, 72","  Arts, entertainment, recreation, accommodation, and food services","Thousands of dollars",76388,79841,80351,85674,83913,85418,95583,104604,106554,112795,125720,145920,151775,158426,160346,154208,149856,153742,160160,136525
 "48469","Victoria, TX",6,CAGDP2,76,"71","   Arts, entertainment, and recreation","Thousands of dollars",9775,10835,11007,12086,12407,12212,12165,12502,13191,14150,15159,16165,17187,14819,15045,15694,16065,16850,16756,14265
 "48469","Victoria, TX",6,CAGDP2,79,"72","   Accommodation and food services","Thousands of dollars",66613,69005,69344,73588,71505,73205,83418,92102,93364,98645,110561,129754,134587,143608,145300,138514,133791,136891,143404,122260
 "48469","Victoria, TX",6,CAGDP2,82,"81","  Other services (except government and government enterprises)","Thousands of dollars",88214,95801,92107,87331,95825,97645,97217,81090,82483,77577,79391,82937,84281,92830,102191,97542,101824,118804,118752,99657
 "48469","Victoria, TX",6,CAGDP2,83,"...","Government and government enterprises","Thousands of dollars",299925,312064,313910,316714,327432,335951,355740,376672,390893,412758,404074,417339,436003,452761,480713,501028,511523,516284,502270,514934
 "48469","Victoria, TX",6,CAGDP2,87,"11, 21","Natural resources and mining","Thousands of dollars",358077,262122,342236,449004,515819,653764,656302,811898,414943,(D),(D),(D),719308,(D),490175,269647,375096,492069,421972,214007
 "48469","Victoria, TX",6,CAGDP2,88,"42, 44-45","Trade","Thousands of dollars",346877,364611,385265,435203,517335,538406,521934,518708,507272,547958,585138,695252,744857,737559,698485,622512,607471,648343,682727,674653
 "48469","Victoria, TX",6,CAGDP2,89,"22, 48-49","Transportation and utilities","Thousands of dollars",150707,113656,117215,134331,140371,175725,180879,179417,154901,(D),(D),(D),252280,(D),287037,241919,242529,308072,308601,249610
 "48469","Victoria, TX",6,CAGDP2,90,"31-33, 51","Manufacturing and information","Thousands of dollars",347297,382008,412170,511471,507972,485922,569281,532036,491592,538488,523415,567682,641314,676779,681300,656672,674764,745444,718211,691142
 "48469","Victoria, TX",6,CAGDP2,91,"...","Private goods-producing industries 2/","Thousands of dollars",794358,739895,848744,1055655,1137420,1271617,1339231,1475556,1065081,(D),(D),(D),1527920,(D),1334948,1082485,1147296,1300877,1221497,975202
 "48469","Victoria, TX",6,CAGDP2,92,"...","Private services-providing industries 3/","Thousands of dollars",1531468,1528072,1534139,1614633,1719203,1842864,1860448,1975050,2000321,(D),(D),(D),2728588,(D),2716420,2608106,2553793,2711062,2817016,2678882
 "48471","Walker, TX",6,CAGDP2,1,"...","All industry total","Thousands of dollars",1131418,1214452,1248379,1261361,1324119,1426271,1471589,1500721,1591285,1652437,1676883,1780842,1854945,1932373,1948868,2065699,2139575,2243530,2327081,2401868
 "48471","Walker, TX",6,CAGDP2,2,"..."," Private industries","Thousands of dollars",535991,579252,602591,631035,668054,744273,790483,776999,810663,843060,890313,949210,976256,1017890,1010603,1040709,1111964,1178840,1231683,1268403
 "48471","Walker, TX",6,CAGDP2,3,"11","  Agriculture, forestry, fishing and hunting","Thousands of dollars",17159,26396,22596,25017,16217,22008,15393,4781,6051,4377,5722,7272,4064,4361,4459,5662,4731,5523,4590,7763
 "48471","Walker, TX",6,CAGDP2,6,"21","  Mining, quarrying, and oil and gas extraction","Thousands of dollars",6224,10958,16551,9970,10988,12780,10561,12771,8449,9086,11876,5821,22836,31412,19299,9385,21755,13119,12254,6452
 "48471","Walker, TX",6,CAGDP2,10,"22","  Utilities","Thousands of dollars",3317,3455,3128,3512,3632,4163,4122,4851,5101,4830,4750,4291,4317,4483,4573,4524,4366,4271,5034,5632
 "48471","Walker, TX",6,CAGDP2,11,"23","  Construction","Thousands of dollars",23759,24043,31932,37011,34367,39363,47174,38511,47063,46076,48400,47057,49224,54715,49900,53186,56033,60858,55448,59613
 "48471","Walker, TX",6,CAGDP2,12,"31-33","  Manufacturing","Thousands of dollars",63456,52670,49471,59852,67468,80568,101164,89733,79808,85168,106527,123664,135318,137503,125388,131392,152845,177673,171521,164452
 "48471","Walker, TX",6,CAGDP2,13,"321,327-339","   Durable goods manufacturing","Thousands of dollars",54241,42845,39445,47658,56155,66003,81602,72313,62679,64304,77436,91870,99152,106157,85481,87568,103122,124655,122873,116960
 "48471","Walker, TX",6,CAGDP2,25,"311-316,322-326","   Nondurable goods manufacturing","Thousands of dollars",9215,9825,10027,12194,11314,14564,19563,17420,17129,20863,29091,31793,36166,31345,39908,43824,49722,53018,48648,47493
 "48471","Walker, TX",6,CAGDP2,34,"42","  Wholesale trade","Thousands of dollars",13232,13727,17596,22425,29514,31619,42842,44512,40993,44249,37854,38706,36719,38501,34198,30328,29338,28855,28087,28294
 "48471","Walker, TX",6,CAGDP2,35,"44-45","  Retail trade","Thousands of dollars",83690,87789,90866,94539,104849,107152,107961,107332,122754,131693,125753,125832,131825,136652,148083,149921,161352,174221,185681,202580
 "48471","Walker, TX",6,CAGDP2,36,"48-49","  Transportation and warehousing","Thousands of dollars",6026,5839,7204,8528,12593,17131,18762,19738,13718,13298,15215,12733,12605,14529,13748,9887,7206,10030,13000,12380
 "48471","Walker, TX",6,CAGDP2,45,"51","  Information","Thousands of dollars",22102,22381,20147,17770,17974,19850,26060,31320,33000,37784,54515,62988,43886,30404,26695,23656,20546,19850,19650,19572
 "48471","Walker, TX",6,CAGDP2,50,"52, 53","  Finance, insurance, real estate, rental, and leasing","Thousands of dollars",127095,145866,145566,148825,164820,205470,192180,184595,201825,216963,218320,245499,249392,265408,279298,302114,318363,333520,369655,412325
 "48471","Walker, TX",6,CAGDP2,51,"52","   Finance and insurance","Thousands of dollars",30139,31619,31831,27754,30435,29464,27920,28106,35243,35793,38063,40792,39032,41240,45469,51655,52947,57829,57930,57910
 "48471","Walker, TX",6,CAGDP2,56,"53","   Real estate and rental and leasing","Thousands of dollars",96956,114247,113734,121070,134385,176006,164260,156489,166582,181170,180257,204706,210360,224168,233829,250459,265416,275691,311725,354414
 "48471","Walker, TX",6,CAGDP2,59,"54, 55, 56","  Professional and business services","Thousands of dollars",27152,31233,36222,41142,43963,47001,59239,67214,68587,67510,70617,69541,71509,74435,71571,71552,80796,94542,96755,101827
 "48471","Walker, TX",6,CAGDP2,60,"54","   Professional, scientific, and technical services","Thousands of dollars",(D),19370,20863,20454,22848,26805,35576,40379,44376,45277,47805,49068,49686,50731,48393,47642,44503,46810,45346,45707
 "48471","Walker, TX",6,CAGDP2,64,"55","   Management of companies and enterprises","Thousands of dollars",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),10073,10861,(D),(D),(D),(D),(D),(D),(D),(D)
 "48471","Walker, TX",6,CAGDP2,65,"56","   Administrative and support and waste management and remediation services","Thousands of dollars",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),12740,9612,(D),(D),(D),(D),(D),(D),(D),(D)
 "48471","Walker, TX",6,CAGDP2,68,"61, 62","  Educational services, health care, and social assistance","Thousands of dollars",67640,76647,80030,83617,79212,80389,85139,90459,99203,103186,108391,115409,119119,121236,125470,135639,136294,135685,136561,127096
 "48471","Walker, TX",6,CAGDP2,69,"61","   Educational services","Thousands of dollars",3406,3830,3981,3813,3697,(D),(D),(D),(D),(D),6771,8266,8227,8128,8345,10266,10502,11597,13004,11833
 "48471","Walker, TX",6,CAGDP2,70,"62","   Health care and social assistance","Thousands of dollars",64234,72817,76050,79803,75516,(D),(D),(D),(D),(D),101620,107143,110892,113108,117125,125373,125792,124088,123557,115262
 "48471","Walker, TX",6,CAGDP2,75,"71, 72","  Arts, entertainment, recreation, accommodation, and food services","Thousands of dollars",48241,50555,53306,49712,48448,42104,42319,43815,46566,47446,50655,54385,57153,65182,68469,74979,77456,76472,82602,70881
 "48471","Walker, TX",6,CAGDP2,76,"71","   Arts, entertainment, and recreation","Thousands of dollars",3008,3360,3522,3079,3091,3146,3222,3509,3714,3942,5374,5737,5582,5753,5827,5953,6220,7806,7885,6727
 "48471","Walker, TX",6,CAGDP2,79,"72","   Accommodation and food services","Thousands of dollars",45233,47195,49784,46632,45358,38958,39098,40307,42852,43505,45281,48648,51571,59429,62642,69026,71236,68666,74717,64154
 "48471","Walker, TX",6,CAGDP2,82,"81","  Other services (except government and government enterprises)","Thousands of dollars",26896,27692,27974,29117,34008,34675,37564,37365,37545,31394,31718,36012,38289,39070,39451,38486,40883,44219,50847,49536
 "48471","Walker, TX",6,CAGDP2,83,"...","Government and government enterprises","Thousands of dollars",595427,635200,645788,630326,656066,681998,681106,723722,780622,809377,786570,831632,878689,914483,938266,1024990,1027610,1064690,1095397,1133465
 "48471","Walker, TX",6,CAGDP2,87,"11, 21","Natural resources and mining","Thousands of dollars",23382,37354,39147,34987,27205,34788,25955,17552,14500,13464,17598,13093,26900,35773,23758,15046,26486,18642,16844,14215
 "48471","Walker, TX",6,CAGDP2,88,"42, 44-45","Trade","Thousands of dollars",96923,101516,108463,116963,134363,138771,150803,151844,163747,175942,163608,164538,168544,175153,182281,180249,190690,203076,213768,230874
 "48471","Walker, TX",6,CAGDP2,89,"22, 48-49","Transportation and utilities","Thousands of dollars",9343,9294,10332,12040,16225,21294,22884,24589,18819,18128,19965,17024,16922,19012,18321,14410,11572,14301,18033,18013
 "48471","Walker, TX",6,CAGDP2,90,"31-33, 51","Manufacturing and information","Thousands of dollars",85558,75051,69618,77622,85442,100418,127225,121053,112808,122951,161042,186652,179204,167906,152083,155047,173391,197523,191171,184024
 "48471","Walker, TX",6,CAGDP2,91,"...","Private goods-producing industries 2/","Thousands of dollars",110597,114067,120550,131849,129040,154719,174293,145796,141371,144707,172525,183813,211442,227991,199046,199624,235363,257174,243813,238280
 "48471","Walker, TX",6,CAGDP2,92,"...","Private services-providing industries 3/","Thousands of dollars",425394,465184,482040,499186,539013,589554,616190,631203,669292,698353,717789,765396,764814,789899,811557,841086,876601,921666,987870,1030123
 "48473","Waller, TX",6,CAGDP2,1,"...","All industry total","Thousands of dollars",686255,750800,866376,1007702,1146005,1296751,1437466,1623163,1587162,1645839,1726531,1704355,1822801,1944232,1954676,2064058,2350118,2516905,2914190,2991933
 "48473","Waller, TX",6,CAGDP2,2,"..."," Private industries","Thousands of dollars",542695,590880,691192,822218,950808,1099109,1235296,1408048,1357205,1403714,1485730,1448965,1551112,1668559,1664843,1757739,2020971,2177053,2545727,2604126
 "48473","Waller, TX",6,CAGDP2,3,"11","  Agriculture, forestry, fishing and hunting","Thousands of dollars",4918,20616,24701,31357,14137,(D),(D),(D),(D),(D),(D),(D),(D),5524,11898,16263,20405,6527,6474,33667
